2019-06-25 11:18:18 INFO  TestBase:155 - =========>Started verify login
2019-09-05 12:45:55 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the2time(s).
2019-09-05 12:45:55 INFO  TestBase:162 - =========>Started Activity-->General Module
2019-09-05 12:47:00 INFO  TestBase:162 - =========>Started Activity-->General Module
2019-09-05 12:47:01 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (098cb16a3ee655bf2c5c0af137f1a1af)] -> xpath: //*[@id="username"]]
2019-09-05 12:47:01 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (098cb16a3ee655bf2c5c0af137f1a1af)] -> xpath: //*[@id="password"]]
2019-09-05 12:48:07 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-05 12:48:08 INFO  Vehicle_Reports:94 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (098cb16a3ee655bf2c5c0af137f1a1af)] -> xpath: //ul[@class='page-sidebar-menu']/li/div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (098cb16a3ee655bf2c5c0af137f1a1af)] -> xpath: //ul[@class='page-sidebar-menu']/li/div[@class='sidebar-toggler hidden-phone']]
2019-09-05 12:49:08 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-05 12:49:08 INFO  TestBase:162 - =========>Started Activity-->General Module
2019-09-05 12:49:58 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the2time(s).
2019-09-05 12:49:58 INFO  TestBase:162 - =========>Started Activity-->General Module
2019-09-05 12:49:58 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the3time(s).
2019-09-05 12:49:58 INFO  TestBase:162 - =========>Started Activity-->General Module
2019-09-05 12:49:59 INFO  TestBase:307 - Browser closed
2019-09-05 12:51:48 INFO  TestBase:162 - =========>Started Activity-->General Module
2019-09-05 12:51:48 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //*[@id="username"]]
2019-09-05 12:51:49 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //*[@id="password"]]
2019-09-05 12:52:57 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-05 12:52:57 INFO  Vehicle_Reports:95 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-05 12:52:57 INFO  Vehicle_Reports:95 - Clicked on master id====>>[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //li[@id='lnk3']/a]
2019-09-05 12:52:57 INFO  Vehicle_Reports:95 - Clicked on general id====>>[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //li[@id='lnk24']/a]
2019-09-05 12:53:00 INFO  Vehicle_Reports:95 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (572812e1789db169550445ce438124b5)] -> xpath: //li[@id='lnk30']/a]
2019-09-05 12:53:00 INFO  TestBase:162 - =========>Finished Activity-->General Module
2019-09-05 12:53:01 INFO  TestBase:307 - Browser closed
2019-09-05 14:42:23 INFO  TestBase:162 - =========>Started Activity-->General Module
2019-09-05 14:42:23 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //*[@id="username"]]
2019-09-05 14:42:23 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //*[@id="password"]]
2019-09-05 14:43:32 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-05 14:43:32 INFO  Vehicle_Reports:64 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-05 14:43:32 INFO  Vehicle_Reports:64 - Clicked on master id====>>[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //li[@id='lnk3']/a]
2019-09-05 14:43:32 INFO  Vehicle_Reports:64 - Clicked on general id====>>[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //li[@id='lnk24']/a]
2019-09-05 14:43:35 INFO  Vehicle_Reports:64 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (55a6a486f90a15dd110e02601ba002e4)] -> xpath: //li[@id='lnk30']/a]
2019-09-05 14:43:35 INFO  TestBase:162 - =========>Finished Activity-->General Module
2019-09-05 14:43:37 INFO  TestBase:307 - Browser closed
2019-09-05 14:59:23 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 14:59:24 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //*[@id="username"]]
2019-09-05 14:59:24 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //*[@id="password"]]
2019-09-05 15:00:29 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-05 15:00:29 INFO  Vehicle_Reports:80 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-05 15:00:29 INFO  Vehicle_Reports:80 - Clicked on master id====>>[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //li[@id='lnk3']/a]
2019-09-05 15:00:29 INFO  Vehicle_Reports:80 - Clicked on general id====>>[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //li[@id='lnk24']/a]
2019-09-05 15:00:31 INFO  Vehicle_Reports:80 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (cf19267509772be8dd74845776745330)] -> xpath: //li[@id='lnk30']/a]
2019-09-05 15:01:31 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-05 15:01:32 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 15:47:20 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 15:47:20 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //*[@id="username"]]
2019-09-05 15:47:20 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //*[@id="password"]]
2019-09-05 15:48:28 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-05 15:48:29 INFO  Vehicle_Reports:84 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-05 15:48:29 INFO  Vehicle_Reports:84 - Clicked on master id====>>[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //li[@id='lnk3']/a]
2019-09-05 15:48:29 INFO  Vehicle_Reports:84 - Clicked on general id====>>[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //li[@id='lnk24']/a]
2019-09-05 15:48:32 INFO  Vehicle_Reports:84 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (938a675e5eee473a185d2ac3f76e8711)] -> xpath: //li[@id='lnk30']/a]
2019-09-05 15:49:32 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-05 15:49:32 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 15:50:32 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the2time(s).
2019-09-05 15:50:32 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 15:51:32 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the3time(s).
2019-09-05 15:51:32 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 15:52:34 INFO  TestBase:307 - Browser closed
2019-09-05 17:34:40 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 17:34:40 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //*[@id="username"]]
2019-09-05 17:34:41 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //*[@id="password"]]
2019-09-05 17:35:45 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-05 17:35:45 INFO  Vehicle_Reports:82 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-05 17:35:45 INFO  Vehicle_Reports:82 - Clicked on master id====>>[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //li[@id='lnk3']/a]
2019-09-05 17:35:46 INFO  Vehicle_Reports:82 - Clicked on general id====>>[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //li[@id='lnk24']/a]
2019-09-05 17:35:47 INFO  Vehicle_Reports:82 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (793656d348ec951f7c8e62f10c5bc879)] -> xpath: //li[@id='lnk30']/a]
2019-09-05 17:36:47 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-05 17:36:48 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 17:44:31 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 17:44:32 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //*[@id="username"]]
2019-09-05 17:44:33 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //*[@id="password"]]
2019-09-05 17:45:44 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-05 17:45:44 INFO  Vehicle_Reports:82 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-05 17:45:44 INFO  Vehicle_Reports:82 - Clicked on master id====>>[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //li[@id='lnk3']/a]
2019-09-05 17:45:44 INFO  Vehicle_Reports:82 - Clicked on general id====>>[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //li[@id='lnk24']/a]
2019-09-05 17:45:47 INFO  Vehicle_Reports:82 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (aeff4cdf4bc65e14bf9607a04b38ee13)] -> xpath: //li[@id='lnk30']/a]
2019-09-05 17:46:47 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-05 17:46:47 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 17:47:47 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the2time(s).
2019-09-05 17:47:47 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 17:48:47 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the3time(s).
2019-09-05 17:48:47 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 17:49:50 INFO  TestBase:307 - Browser closed
2019-09-05 17:56:28 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 17:56:28 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //*[@id="username"]]
2019-09-05 17:56:28 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //*[@id="password"]]
2019-09-05 17:57:33 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-05 17:57:34 INFO  Vehicle_Reports:83 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-05 17:57:34 INFO  Vehicle_Reports:83 - Clicked on master id====>>[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //li[@id='lnk3']/a]
2019-09-05 17:57:34 INFO  Vehicle_Reports:83 - Clicked on general id====>>[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //li[@id='lnk24']/a]
2019-09-05 17:57:38 INFO  Vehicle_Reports:83 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (8fa0b227006bec9c47a7ec92e7fdc8ee)] -> xpath: //li[@id='lnk30']/a]
2019-09-05 17:58:38 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-05 17:58:38 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 17:59:38 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the2time(s).
2019-09-05 17:59:38 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-05 18:00:38 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the3time(s).
2019-09-05 18:00:38 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:21:41 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:21:42 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //*[@id="username"]]
2019-09-06 11:21:42 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //*[@id="password"]]
2019-09-06 11:23:29 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-06 11:23:29 INFO  Vehicle_Reports:86 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-06 11:23:29 INFO  Vehicle_Reports:86 - Clicked on master id====>>[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //li[@id='lnk3']/a]
2019-09-06 11:23:29 INFO  Vehicle_Reports:86 - Clicked on general id====>>[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //li[@id='lnk24']/a]
2019-09-06 11:23:31 INFO  Vehicle_Reports:86 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (86e73b920b31de5b0d9f8fbb86bcded3)] -> xpath: //li[@id='lnk30']/a]
2019-09-06 11:24:31 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-06 11:24:32 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:25:41 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:25:41 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //*[@id="username"]]
2019-09-06 11:25:41 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //*[@id="password"]]
2019-09-06 11:26:52 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-06 11:26:53 INFO  Vehicle_Reports:87 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-06 11:26:53 INFO  Vehicle_Reports:87 - Clicked on master id====>>[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //li[@id='lnk3']/a]
2019-09-06 11:26:53 INFO  Vehicle_Reports:87 - Clicked on general id====>>[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //li[@id='lnk24']/a]
2019-09-06 11:26:56 INFO  Vehicle_Reports:87 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (c11770f4e8da0ff975abdce03d482fb4)] -> xpath: //li[@id='lnk30']/a]
2019-09-06 11:27:58 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-06 11:27:58 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:28:58 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the2time(s).
2019-09-06 11:28:58 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:32:48 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:32:49 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //*[@id="username"]]
2019-09-06 11:32:49 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //*[@id="password"]]
2019-09-06 11:33:53 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-06 11:33:54 INFO  Vehicle_Reports:87 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-06 11:33:54 INFO  Vehicle_Reports:87 - Clicked on master id====>>[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //li[@id='lnk3']/a]
2019-09-06 11:33:55 INFO  Vehicle_Reports:87 - Clicked on general id====>>[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //li[@id='lnk24']/a]
2019-09-06 11:33:57 INFO  Vehicle_Reports:87 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (8d50cdbc87774e23da485aab2f0e1181)] -> xpath: //li[@id='lnk30']/a]
2019-09-06 11:34:57 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-06 11:34:57 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:49:35 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:49:36 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //*[@id="username"]]
2019-09-06 11:49:36 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //*[@id="password"]]
2019-09-06 11:50:46 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-06 11:50:46 INFO  Vehicle_Reports:88 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
2019-09-06 11:50:46 INFO  Vehicle_Reports:88 - Clicked on master id====>>[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //li[@id='lnk3']/a] and object is[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //li[@id='lnk3']/a]
2019-09-06 11:50:46 INFO  Vehicle_Reports:88 - Clicked on general id====>>[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //li[@id='lnk24']/a] and object is[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //li[@id='lnk24']/a]
2019-09-06 11:50:48 INFO  Vehicle_Reports:88 - Clicked on activity id====>>[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //li[@id='lnk30']/a] and object is[[ChromeDriver: chrome on XP (aee5142df953bdcdd305842957516471)] -> xpath: //li[@id='lnk30']/a]
2019-09-06 11:51:51 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the1time(s).
2019-09-06 11:51:51 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:52:51 INFO  Retry:39 - Retrying testGeneralOptionwith status nullfor the2time(s).
2019-09-06 11:52:51 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:58:13 INFO  TestBase:163 - =========>Started Activity-->General Module
2019-09-06 11:58:13 INFO  LoginPage:95 - Entered login id====>>Meiko and object is[[ChromeDriver: chrome on XP (133dd0613e3772ccc8629bab515a3645)] -> xpath: //*[@id="username"]]
2019-09-06 11:58:13 INFO  LoginPage:95 - Entered password====>>welcome and object is[[ChromeDriver: chrome on XP (133dd0613e3772ccc8629bab515a3645)] -> xpath: //*[@id="password"]]
2019-09-06 11:59:22 INFO  LoginPage:95 - Clicked on submit button isProxy element for: DefaultElementLocator 'By.xpath: /html/body/div[2]/form[1]/div[7]/button'
2019-09-06 11:59:22 INFO  Vehicle_Reports:88 - Clicked on hamburger icon id====>>[[ChromeDriver: chrome on XP (133dd0613e3772ccc8629bab515a3645)] -> xpath: //div[@class='sidebar-toggler hidden-phone']] and object is[[ChromeDriver: chrome on XP (133dd0613e3772ccc8629bab515a3645)] -> xpath: //div[@class='sidebar-toggler hidden-phone']]
